,url,day,month,year
372,http://perceptrons.prv.pl/feed/,15.0,2.0,2016.0
373,https://dotnetcoder.wordpress.com/feed/,1.0,4.0,2016.0
374,https://dotnetcoder.wordpress.com/feed/,30.0,3.0,2016.0
375,https://dotnetcoder.wordpress.com/feed/,23.0,3.0,2016.0
376,https://dotnetcoder.wordpress.com/feed/,21.0,3.0,2016.0
377,https://dotnetcoder.wordpress.com/feed/,18.0,3.0,2016.0
378,https://dotnetcoder.wordpress.com/feed/,15.0,3.0,2016.0
379,https://dotnetcoder.wordpress.com/feed/,12.0,3.0,2016.0
380,https://dotnetcoder.wordpress.com/feed/,10.0,3.0,2016.0
381,https://dotnetcoder.wordpress.com/feed/,4.0,3.0,2016.0
382,https://dotnetcoder.wordpress.com/feed/,1.0,3.0,2016.0
383,http://jakubskoczen.pl/feed/,31.0,3.0,2016.0
384,http://jakubskoczen.pl/feed/,30.0,3.0,2016.0
385,http://jakubskoczen.pl/feed/,20.0,3.0,2016.0
386,http://jakubskoczen.pl/feed/,16.0,3.0,2016.0
387,http://jakubskoczen.pl/feed/,11.0,3.0,2016.0
388,http://jakubskoczen.pl/feed/,8.0,3.0,2016.0
389,http://jakubskoczen.pl/feed/,6.0,3.0,2016.0
390,http://jakubskoczen.pl/feed/,3.0,3.0,2016.0
391,http://jakubskoczen.pl/feed/,1.0,3.0,2016.0
392,http://jakubskoczen.pl/feed/,25.0,2.0,2016.0
393,http://krzysztofzawistowski.azurewebsites.net/?feed=rss2,23.0,3.0,2016.0
394,http://krzysztofzawistowski.azurewebsites.net/?feed=rss2,19.0,3.0,2016.0
395,http://krzysztofzawistowski.azurewebsites.net/?feed=rss2,17.0,3.0,2016.0
396,http://krzysztofzawistowski.azurewebsites.net/?feed=rss2,13.0,3.0,2016.0
397,http://krzysztofzawistowski.azurewebsites.net/?feed=rss2,7.0,3.0,2016.0
398,http://krzysztofzawistowski.azurewebsites.net/?feed=rss2,3.0,3.0,2016.0
399,http://krzysztofzawistowski.azurewebsites.net/?feed=rss2,13.0,2.0,2016.0
400,https://brinf.wordpress.com/feed/,31.0,3.0,2016.0
401,https://brinf.wordpress.com/feed/,25.0,3.0,2016.0
402,https://brinf.wordpress.com/feed/,20.0,3.0,2016.0
403,https://brinf.wordpress.com/feed/,18.0,3.0,2016.0
404,https://brinf.wordpress.com/feed/,15.0,3.0,2016.0
405,https://brinf.wordpress.com/feed/,12.0,3.0,2016.0
406,https://brinf.wordpress.com/feed/,10.0,3.0,2016.0
