"","commit","repo_owner","repo_name","additions","deletions"
"834",2016-03-10 02:16:18,"kubaszumiato","dotnetvideos",1,1
"835",2016-03-10 02:17:14,"kubaszumiato","dotnetvideos",1,1
"836",2016-03-10 02:18:29,"kubaszumiato","dotnetvideos",2,3
"837",2016-03-10 02:19:06,"kubaszumiato","dotnetvideos",1,1
"838",2016-03-10 02:23:27,"kubaszumiato","dotnetvideos",1,1
"839",2016-03-10 02:42:42,"kubaszumiato","dotnetvideos",1,1
"840",2016-03-10 02:48:43,"kubaszumiato","dotnetvideos",0,2
"841",2016-03-10 05:23:04,"kubaszumiato","dotnetvideos",14,5
"842",2016-03-12 00:04:18,"kubaszumiato","dotnetvideos",4,0
"843",2016-03-12 00:13:18,"kubaszumiato","dotnetvideos",2,1
"844",2016-03-12 15:59:29,"kubaszumiato","dotnetvideos",3,5
"845",2016-03-12 15:59:59,"kubaszumiato","dotnetvideos",66,0
"846",2016-03-12 22:18:44,"kubaszumiato","dotnetvideos",1,1
"847",2016-03-13 23:24:50,"kubaszumiato","dotnetvideos",229,639
"848",2016-03-13 23:31:06,"kubaszumiato","dotnetvideos",1,1
"849",2016-03-14 10:47:53,"kubaszumiato","dotnetvideos",223,167
"850",2016-03-14 12:39:58,"kubaszumiato","dotnetvideos",204,110
"851",2016-03-16 22:29:24,"kubaszumiato","dotnetvideos",79,33
"852",2016-03-18 06:42:58,"kubaszumiato","dotnetvideos",2495,1192
"853",2016-03-07 22:08:46,"matejkos","signalytplayer",3264,0
"854",2016-03-09 19:45:00,"konstruktywnie","metod",13,13
"855",2016-03-10 07:55:39,"konstruktywnie","metod",1,0
"856",2016-03-10 07:56:35,"konstruktywnie","metod",15,0
"857",2016-03-10 07:56:58,"konstruktywnie","metod",198,16
"858",2016-03-10 07:57:27,"konstruktywnie","metod",0,17
"859",2016-03-10 07:57:39,"konstruktywnie","metod",0,30
"860",2016-03-10 07:57:52,"konstruktywnie","metod",0,17
"861",2016-03-10 07:58:07,"konstruktywnie","metod",0,141
"862",2016-03-10 07:58:36,"konstruktywnie","metod",5,0
"863",2016-03-10 07:59:10,"konstruktywnie","metod",9,0
"864",2016-03-10 08:26:14,"konstruktywnie","metod",23,7
"865",2016-03-10 08:27:05,"konstruktywnie","metod",3,3
"866",2016-03-10 08:28:31,"konstruktywnie","metod",0,2
"867",2016-03-10 16:42:19,"konstruktywnie","metod",181,0
"868",2016-03-10 16:43:45,"konstruktywnie","metod",0,4
"869",2016-03-10 16:44:48,"konstruktywnie","metod",13,0
"870",2016-03-11 09:57:09,"konstruktywnie","metod",1,4
"871",2016-03-11 09:57:46,"konstruktywnie","metod",20,15
"872",2016-03-11 11:20:11,"konstruktywnie","metod",5,1
"873",2016-03-11 11:33:00,"konstruktywnie","metod",2,2
"874",2016-03-15 19:23:37,"konstruktywnie","metod",60,14
"875",2016-03-15 19:24:24,"konstruktywnie","metod",2,2
"876",2016-03-15 19:25:39,"konstruktywnie","metod",149,51
"877",2016-03-15 19:26:31,"konstruktywnie","metod",12,12
"878",2016-03-15 22:18:21,"konstruktywnie","metod",4,5
"879",2016-03-15 22:19:34,"konstruktywnie","metod",6,11
"880",2016-03-17 15:49:20,"konstruktywnie","metod",1,1
"881",2016-03-17 19:56:37,"konstruktywnie","metod",14,11
"882",2016-03-17 19:57:34,"konstruktywnie","metod",8,14
"883",2016-03-17 19:58:02,"konstruktywnie","metod",137,50
"884",2016-03-01 10:02:22,"przempore","deadstorm",12,0
"885",2016-03-01 13:22:39,"przempore","deadstorm",15521,0
"886",2016-03-01 13:23:58,"przempore","deadstorm",0,6
"887",2016-03-01 16:11:15,"przempore","deadstorm",91,74
"888",2016-03-02 10:34:02,"przempore","deadstorm",1700,1
"889",2016-03-02 10:41:52,"przempore","deadstorm",12,0
"890",2016-03-02 10:48:16,"przempore","deadstorm",0,6
"891",2016-03-02 11:09:31,"przempore","deadstorm",12,5
"892",2016-03-02 11:54:23,"przempore","deadstorm",56,7
"893",2016-03-02 11:57:33,"przempore","deadstorm",3,3
"894",2016-03-02 12:23:34,"przempore","deadstorm",9,4
"895",2016-03-02 12:23:52,"przempore","deadstorm",56,7
"896",2016-03-02 12:50:58,"przempore","deadstorm",1,4
"897",2016-03-02 19:02:23,"przempore","deadstorm",5,1
"898",2016-03-03 20:57:07,"przempore","deadstorm",4,4
"899",2016-03-06 15:55:26,"przempore","deadstorm",45896,1
"900",2016-03-06 20:22:25,"przempore","deadstorm",33,19
"901",2016-03-06 20:51:20,"przempore","deadstorm",2,2
"902",2016-03-06 21:00:20,"przempore","deadstorm",0,13
"903",2016-03-12 15:43:12,"przempore","deadstorm",35,17
"904",2016-03-12 15:44:23,"przempore","deadstorm",0,0
"905",2016-03-12 15:48:33,"przempore","deadstorm",157,0
"906",2016-03-12 15:57:38,"przempore","deadstorm",46089,5
"907",2016-03-12 16:07:26,"przempore","deadstorm",0,2
"908",2016-03-17 19:17:26,"przempore","deadstorm",643,56
"909",2016-03-17 19:34:32,"przempore","deadstorm",2,0
"910",2016-03-17 19:36:02,"przempore","deadstorm",1,1
"911",2016-02-24 16:49:00,"greg0","journeyplanner",0,0
"912",2016-02-24 19:58:27,"masakradev","textadventure",0,0
"913",2016-02-24 22:03:44,"masakradev","textadventure",0,0
"914",2016-03-08 19:26:21,"masakradev","textadventure",35,66
"915",2016-02-27 18:09:20,"cezaryrynkowski","taskager",0,0
"916",2016-02-27 18:13:21,"cezaryrynkowski","taskager",0,0
"917",2016-02-27 18:33:36,"cezaryrynkowski","taskager",0,0
"918",2016-02-27 18:35:10,"cezaryrynkowski","taskager",0,0
"919",2016-03-05 21:42:09,"manisero","dslexecutor",11,0
"920",2016-03-07 22:55:40,"manisero","dslexecutor",9,18
"921",2016-03-12 14:15:55,"manisero","dslexecutor",37,1
"922",2016-03-12 14:26:48,"manisero","dslexecutor",46,0
"923",2016-03-12 14:44:50,"manisero","dslexecutor",26,14
"924",2016-03-12 15:30:54,"manisero","dslexecutor",142,0
"925",2016-03-12 15:39:03,"manisero","dslexecutor",45,8
"926",2016-03-12 16:18:55,"manisero","dslexecutor",40,18
"927",2016-03-12 16:36:16,"manisero","dslexecutor",138,0
"928",2016-03-12 16:50:41,"manisero","dslexecutor",33,126
"929",2016-03-12 17:05:34,"manisero","dslexecutor",8,47
"930",2016-03-12 17:11:08,"manisero","dslexecutor",1,5
"931",2016-03-12 17:17:47,"manisero","dslexecutor",19,16
"932",2016-03-12 17:43:25,"manisero","dslexecutor",76,23
"933",2016-03-12 17:50:59,"manisero","dslexecutor",29,14
"934",2016-03-12 17:54:04,"manisero","dslexecutor",1,157
"935",2016-03-12 17:58:07,"manisero","dslexecutor",28,28
"936",2016-03-12 18:02:42,"manisero","dslexecutor",1,1
"937",2016-03-12 18:20:50,"manisero","dslexecutor",95,2
"938",2016-03-12 18:44:30,"manisero","dslexecutor",79,4
"939",2016-03-12 18:48:47,"manisero","dslexecutor",3,3
"940",2016-03-12 18:51:02,"manisero","dslexecutor",1,1
"941",2016-03-12 19:10:25,"manisero","dslexecutor",65,0
"942",2016-03-12 19:14:49,"manisero","dslexecutor",15,1
"943",2016-03-12 19:17:26,"manisero","dslexecutor",83,0
"944",2016-03-12 19:37:32,"manisero","dslexecutor",63,6
"945",2016-03-12 19:55:35,"manisero","dslexecutor",88,3
"946",2016-03-12 20:24:45,"manisero","dslexecutor",14,0
"947",2016-03-12 20:40:35,"manisero","dslexecutor",1,1
"948",2016-03-12 20:43:03,"manisero","dslexecutor",4,3
"949",2016-03-02 21:52:03,"programistka","shoppingadvisor",32,0
"950",2016-03-02 21:52:11,"programistka","shoppingadvisor",4,0
"951",2016-03-02 21:52:26,"programistka","shoppingadvisor",682,0
"952",2016-03-06 11:09:40,"programistka","shoppingadvisor",296,18
"953",2016-03-06 11:20:28,"programistka","shoppingadvisor",33,29
"954",2016-03-07 19:15:09,"programistka","shoppingadvisor",158,30
"955",2016-03-07 19:22:55,"programistka","shoppingadvisor",2,3
"956",2016-03-11 19:42:59,"programistka","shoppingadvisor",43,6
"957",2016-03-12 18:22:47,"programistka","shoppingadvisor",38,1
"958",2016-03-12 18:24:44,"programistka","shoppingadvisor",0,5
"959",2016-03-13 20:22:55,"programistka","shoppingadvisor",163,15
"960",2016-03-13 20:41:48,"programistka","shoppingadvisor",13,4
"961",2014-07-30 12:22:13,"maque","jsdemoscene",0,0
"962",2014-07-30 12:24:07,"maque","jsdemoscene",0,0
"963",2014-07-30 12:25:42,"maque","jsdemoscene",0,0
"964",2016-03-03 20:13:07,"maque","jsdemoscene",164,0
"965",2016-03-03 20:39:40,"maque","jsdemoscene",11,8
"966",2016-03-11 22:17:44,"maque","jsdemoscene",214,70
"967",2016-03-02 20:17:57,"mbork","logeox",660,0
"968",2016-03-07 20:30:06,"mbork","logeox",1,9
"969",2016-03-07 20:32:00,"mbork","logeox",37,12
"970",2016-03-11 20:57:45,"mbork","logeox",61,18
"971",2016-03-11 20:58:31,"mbork","logeox",39,3
"972",2016-03-16 17:40:49,"mbork","logeox",5,4
"973",2016-03-16 17:41:23,"mbork","logeox",36,0
"974",2016-03-16 17:41:39,"mbork","logeox",31,0
"975",2016-03-16 17:41:54,"mbork","logeox",40,0
"976",2016-03-16 17:44:52,"mbork","logeox",59,52
"977",2016-03-16 17:45:20,"mbork","logeox",14,2
"978",2016-02-25 18:46:18,"maciejlew","drug-dose-framework",0,0
"979",2016-03-03 18:08:25,"maciejlew","drug-dose-framework",3743,0
"980",2016-03-06 20:34:07,"maciejlew","drug-dose-framework",17,20
"981",2016-03-07 20:31:24,"maciejlew","drug-dose-framework",24,23
"982",2016-03-07 21:20:23,"maciejlew","drug-dose-framework",59,4
"983",2016-03-08 12:38:08,"maciejlew","drug-dose-framework",12,6
"984",2016-03-08 17:14:11,"maciejlew","drug-dose-framework",52,21
"985",2016-03-09 20:55:45,"maciejlew","drug-dose-framework",55,37
"986",2016-03-10 17:11:21,"maciejlew","drug-dose-framework",36,6
"987",2016-03-10 17:12:08,"maciejlew","drug-dose-framework",5,6
"988",2016-03-10 20:54:48,"maciejlew","drug-dose-framework",58,0
"989",2016-03-11 19:23:27,"maciejlew","drug-dose-framework",1,1
"990",2016-03-12 17:41:16,"maciejlew","drug-dose-framework",101,3
"991",2016-03-14 20:36:33,"maciejlew","drug-dose-framework",109,0
"992",2016-03-15 21:48:02,"maciejlew","drug-dose-framework",14,12
"993",2016-03-16 18:13:35,"maciejlew","drug-dose-framework",150,0
"994",2016-03-16 20:04:47,"maciejlew","drug-dose-framework",205,0
"995",2016-03-17 18:43:08,"maciejlew","drug-dose-framework",225,0
"996",2016-03-17 19:22:44,"maciejlew","drug-dose-framework",2,2
"997",2016-03-17 20:08:35,"maciejlew","drug-dose-framework",0,0
"998",2016-02-26 14:48:47,"suvroc","webapi-owasp-app-sensor",0,0
"999",2016-03-15 14:38:53,"suvroc","webapi-owasp-app-sensor",29708,0
"1000",2016-03-15 14:50:16,"suvroc","webapi-owasp-app-sensor",2,0
"1001",2016-03-16 19:36:14,"suvroc","webapi-owasp-app-sensor",1,1
"1002",2016-03-16 19:42:02,"suvroc","webapi-owasp-app-sensor",72,32
"1003",2016-03-16 20:41:06,"suvroc","webapi-owasp-app-sensor",5,0
"1004",2016-03-16 20:55:39,"suvroc","webapi-owasp-app-sensor",305,28257
"1005",2016-03-16 20:58:35,"suvroc","webapi-owasp-app-sensor",8,0
"1006",2016-02-26 19:48:32,"michalogluszka","shout",0,0
"1007",2016-02-26 14:49:32,"detheturquoise","sprobujzmiany",0,0
"1008",2016-03-13 22:44:50,"detheturquoise","sprobujzmiany",360,1
"1009",2016-03-12 22:27:42,"adrianancymon","fishpot",10,11
"1010",2016-03-14 12:48:31,"adrianancymon","fishpot",1,1
"1011",2016-03-14 12:49:21,"adrianancymon","fishpot",5,4
"1012",2016-03-14 12:51:28,"adrianancymon","fishpot",18,11
"1013",2016-03-14 12:52:16,"adrianancymon","fishpot",8,0
"1014",2016-03-14 14:19:55,"adrianancymon","fishpot",2,2
"1015",2016-03-14 14:21:06,"adrianancymon","fishpot",12,0
"1016",2016-03-14 14:22:31,"adrianancymon","fishpot",1,0
"1017",2016-03-14 14:25:24,"adrianancymon","fishpot",8,1
"1018",2016-03-14 17:34:05,"adrianancymon","fishpot",6,2
"1019",2016-03-14 17:35:46,"adrianancymon","fishpot",2,1
"1020",2016-03-14 17:36:42,"adrianancymon","fishpot",1,0
"1021",2016-03-14 17:37:20,"adrianancymon","fishpot",3,1
"1022",2016-03-14 17:37:56,"adrianancymon","fishpot",65,34
"1023",2016-03-14 17:38:35,"adrianancymon","fishpot",28,0
"1024",2016-03-14 18:42:09,"adrianancymon","fishpot",6,3
"1025",2016-03-14 18:42:38,"adrianancymon","fishpot",4,0
"1026",2016-03-14 19:09:12,"adrianancymon","fishpot",4,1
"1027",2016-03-14 19:10:08,"adrianancymon","fishpot",0,1
"1028",2016-03-14 20:21:10,"adrianancymon","fishpot",1,0
"1029",2016-03-14 20:21:48,"adrianancymon","fishpot",13,2
"1030",2016-03-14 20:22:14,"adrianancymon","fishpot",13,0
"1031",2016-03-14 21:19:25,"adrianancymon","fishpot",2,2
"1032",2016-03-14 21:20:12,"adrianancymon","fishpot",1,1
"1033",2016-03-14 21:21:19,"adrianancymon","fishpot",22,10
"1034",2016-03-14 21:22:05,"adrianancymon","fishpot",24,0
"1035",2016-03-14 23:08:09,"adrianancymon","fishpot",5,3
"1036",2016-03-14 23:09:10,"adrianancymon","fishpot",4,1
"1037",2016-03-14 23:09:58,"adrianancymon","fishpot",13,1
"1038",2016-03-14 23:10:38,"adrianancymon","fishpot",7,1
"1039",2016-02-27 11:20:25,"stitz","megaminesweeper",0,0
"1040",2016-02-27 11:25:22,"stitz","megaminesweeper",0,0
"1041",2016-02-27 11:33:06,"stitz","megaminesweeper",0,0
"1042",2016-02-27 11:35:44,"stitz","megaminesweeper",0,0
"1043",2016-02-27 11:45:34,"stitz","megaminesweeper",0,0
"1044",2016-02-27 11:55:48,"stitz","megaminesweeper",0,0
"1045",2016-02-27 13:33:55,"stitz","megaminesweeper",0,0
"1046",2016-03-01 10:56:16,"stitz","megaminesweeper",221,0
"1047",2016-03-02 14:27:48,"stitz","megaminesweeper",1800,43
"1048",2016-03-04 12:03:12,"stitz","megaminesweeper",190,25
"1049",2016-03-06 10:44:32,"stitz","megaminesweeper",74,387
"1050",2016-03-10 13:06:55,"stitz","megaminesweeper",79,5
"1051",2016-03-10 13:49:28,"stitz","megaminesweeper",385,10
"1052",2016-03-12 16:46:42,"stitz","megaminesweeper",107,359
"1053",2016-02-27 14:44:18,"cezarycezary","findata",0,0
"1054",2016-03-03 18:08:02,"cezarycezary","findata",778,0
"1055",2016-02-27 15:14:14,"pchmielowski","contextawaretodolist",0,0
"1056",2016-02-27 15:22:23,"pchmielowski","contextawaretodolist",0,0
"1057",2016-03-01 18:33:05,"pchmielowski","contextawaretodolist",10,1
"1058",2016-03-09 10:38:40,"pchmielowski","contextawaretodolist",1,0
"1059",2016-03-09 10:41:45,"pchmielowski","contextawaretodolist",3,0
"1060",2016-03-09 10:53:53,"pchmielowski","contextawaretodolist",1,1
"1061",2016-03-10 18:29:26,"pchmielowski","contextawaretodolist",6,2
"1062",2016-03-10 18:30:00,"pchmielowski","contextawaretodolist",1,1
"1063",2016-03-10 18:32:02,"pchmielowski","contextawaretodolist",3,2
"1064",2016-03-10 18:41:43,"pchmielowski","contextawaretodolist",4,1
"1065",2016-03-12 12:15:06,"pchmielowski","contextawaretodolist",244,120
"1066",2016-03-12 12:18:55,"pchmielowski","contextawaretodolist",0,2339
"1067",2016-03-12 12:57:41,"pchmielowski","contextawaretodolist",20,25
"1068",2016-03-12 14:45:31,"pchmielowski","contextawaretodolist",31,45
"1069",2016-03-12 15:06:39,"pchmielowski","contextawaretodolist",27,29
"1070",2016-03-12 15:13:01,"pchmielowski","contextawaretodolist",14,10
"1071",2016-03-12 18:10:51,"pchmielowski","contextawaretodolist",10,10
"1072",2016-03-13 18:48:37,"pchmielowski","contextawaretodolist",42,4
"1073",2016-03-13 20:16:33,"pchmielowski","contextawaretodolist",53,36
"1074",2016-03-13 21:11:44,"pchmielowski","contextawaretodolist",38,35
"1075",2016-03-13 22:00:49,"pchmielowski","contextawaretodolist",3,3
"1076",2016-03-03 16:39:49,"tokalos","-myfirstandroidgame",3,0
"1077",2016-03-03 16:43:17,"tokalos","-myfirstandroidgame",5,0
"1078",2016-03-03 16:46:45,"tokalos","-myfirstandroidgame",5,0
"1079",2016-03-12 12:18:13,"tokalos","-myfirstandroidgame",92,0
"1080",2016-03-12 12:20:42,"tokalos","-myfirstandroidgame",92,0
"1081",2016-02-27 17:29:03,"ciejaa","postcards-sending",0,0
"1082",2016-02-27 17:29:18,"ciejaa","postcards-sending",0,0
"1083",2016-02-27 15:03:07,"awareowl","tokenbattle",0,0
"1084",2016-03-01 18:23:18,"awareowl","tokenbattle",22,0
"1085",2016-03-01 18:36:12,"awareowl","tokenbattle",2,2
"1086",2016-02-28 07:10:31,"szymonnapierala","kr-wka",0,0
"1087",2016-03-01 20:44:58,"szymonnapierala","kr-wka",88,0
"1088",2016-03-07 18:03:32,"szymonnapierala","kr-wka",10813,30
"1089",2016-03-10 16:21:23,"szymonnapierala","kr-wka",280,2
"1090",2016-03-12 08:50:46,"szymonnapierala","kr-wka",171,10
"1091",2016-03-16 19:13:06,"szymonnapierala","kr-wka",240,4
"1092",2016-03-18 16:49:44,"szymonnapierala","kr-wka",34,3
"1093",2016-02-28 07:46:35,"nicholaszyl","take-a-pill",0,0
"1094",2016-02-21 14:34:57,"milenawronka","dajsiepoznac",0,0
"1095",2016-03-13 08:49:48,"immora","dog-groomer",19020,0
"1096",2016-02-28 12:12:20,"leszczynski-it","gramy",0,0
"1097",2016-02-28 18:26:12,"leszczynski-it","gramy",0,0
"1098",2016-02-28 18:54:27,"leszczynski-it","gramy",0,0
"1099",2016-03-04 14:12:23,"leszczynski-it","gramy",37,0
"1100",2016-03-04 15:12:19,"leszczynski-it","gramy",13,4
"1101",2016-03-04 15:30:35,"leszczynski-it","gramy",9,3
"1102",2016-03-04 15:39:56,"leszczynski-it","gramy",0,37
"1103",2016-03-07 13:55:03,"leszczynski-it","gramy",28,7
"1104",2016-03-07 13:57:14,"leszczynski-it","gramy",0,37
"1105",2016-03-16 15:36:12,"leszczynski-it","gramy",12,2
"1106",2016-02-28 23:23:07,"namek","theconsole2",0,0
"1107",2016-03-01 23:47:20,"namek","theconsole2",104,19
"1108",2016-03-01 23:53:28,"namek","theconsole2",4,0
"1109",2016-03-02 13:16:08,"namek","theconsole2",289,0
"1110",2016-03-02 17:17:53,"namek","theconsole2",118,122
"1111",2016-03-04 15:40:35,"namek","theconsole2",100,27
"1112",2016-03-04 15:53:35,"namek","theconsole2",28,0
"1113",2016-03-04 20:19:35,"namek","theconsole2",580,0
"1114",2016-03-04 21:59:44,"namek","theconsole2",1012,15
"1115",2016-03-04 23:19:27,"namek","theconsole2",100,16
"1116",2016-03-04 23:56:31,"namek","theconsole2",51,41
"1117",2016-03-05 22:43:54,"namek","theconsole2",184,64
"1118",2016-03-05 23:17:32,"namek","theconsole2",30,31
"1119",2016-03-06 00:22:04,"namek","theconsole2",86,54
"1120",2016-03-06 00:42:22,"namek","theconsole2",16,0
"1121",2016-03-06 23:10:09,"namek","theconsole2",191,21
"1122",2016-03-06 23:20:57,"namek","theconsole2",10,1
"1123",2016-03-06 23:45:52,"namek","theconsole2",26,13
"1124",2016-03-08 22:11:00,"namek","theconsole2",23,0
"1125",2016-03-09 19:49:06,"namek","theconsole2",8,8
"1126",2016-03-09 20:20:20,"namek","theconsole2",109,3
"1127",2016-03-09 20:28:12,"namek","theconsole2",41,1
"1128",2016-03-09 20:44:07,"namek","theconsole2",70,19
"1129",2016-03-09 20:51:46,"namek","theconsole2",17,7
"1130",2016-03-10 22:50:34,"namek","theconsole2",10,10
"1131",2016-03-14 23:26:51,"namek","theconsole2",676,256
"1132",2016-03-14 23:35:59,"namek","theconsole2",19,0
"1133",2016-03-14 23:39:09,"namek","theconsole2",5,2
"1134",2016-03-15 00:12:17,"namek","theconsole2",28,8
"1135",2016-03-16 21:50:35,"namek","theconsole2",76,15
"1136",2016-02-28 14:34:36,"brlo1992","bemorefit",0,0
"1137",2016-02-28 14:39:52,"brlo1992","bemorefit",0,0
"1138",2016-02-28 14:44:56,"brlo1992","bemorefit",0,0
"1139",2016-03-02 21:34:06,"brlo1992","bemorefit",0,11292
"1140",2016-03-02 21:56:43,"brlo1992","bemorefit",9717,0
"1141",2016-03-02 22:11:56,"brlo1992","bemorefit",109,0
"1142",2016-03-02 22:40:25,"brlo1992","bemorefit",109,0
"1143",2016-03-05 10:16:48,"brlo1992","bemorefit",9,0
"1144",2016-03-05 10:58:06,"brlo1992","bemorefit",0,12
"1145",2016-03-05 11:37:49,"brlo1992","bemorefit",17,19
"1146",2016-03-05 13:03:49,"brlo1992","bemorefit",7,3
"1147",2016-03-05 13:05:11,"brlo1992","bemorefit",4,0
"1148",2016-03-05 13:06:09,"brlo1992","bemorefit",2,1
"1149",2016-03-05 13:06:30,"brlo1992","bemorefit",8,3
"1150",2016-03-09 22:02:23,"brlo1992","bemorefit",3,1
"1151",2016-03-09 22:22:27,"brlo1992","bemorefit",37,31
"1152",2016-03-09 22:46:19,"brlo1992","bemorefit",3,1
"1153",2016-03-09 23:02:54,"brlo1992","bemorefit",3,1
"1154",2016-03-12 18:31:49,"brlo1992","bemorefit",13957,2713
"1155",2016-03-13 14:10:54,"brlo1992","bemorefit",15449,0
"1156",2016-03-13 22:49:34,"brlo1992","bemorefit",9988,991
"1157",2016-03-13 22:50:37,"brlo1992","bemorefit",1,0
"1158",2016-03-13 23:14:55,"brlo1992","bemorefit",21617,194
"1159",2016-03-13 23:18:22,"brlo1992","bemorefit",1,21
"1160",2016-03-13 23:23:24,"brlo1992","bemorefit",9435,0
"1161",2016-02-08 20:39:41,"php-ai","php-ml",0,0
"1162",2016-02-08 20:54:09,"php-ai","php-ml",0,0
"1163",2016-02-08 22:07:16,"php-ai","php-ml",0,0
"1164",2016-02-08 22:20:08,"php-ai","php-ml",0,0
"1165",2016-02-09 06:45:07,"php-ai","php-ml",0,0
"1166",2016-02-28 21:54:21,"php-ai","php-ml",0,0
"1167",2016-02-28 21:58:35,"php-ai","php-ml",0,0
"1168",2016-02-28 11:05:13,"powsianik","hardtraining",0,0
"1169",2016-02-28 11:07:04,"powsianik","hardtraining",0,0
"1170",2016-02-28 12:44:31,"powsianik","hardtraining",0,0
"1171",2016-02-28 14:50:18,"powsianik","hardtraining",0,0
"1172",2016-03-13 10:04:53,"powsianik","hardtraining",316,963
"1173",2016-03-13 14:06:27,"powsianik","hardtraining",241,153
"1174",2016-03-14 20:14:43,"powsianik","hardtraining",444,14
"1175",2016-03-16 20:48:22,"powsianik","hardtraining",128,12
"1176",2016-02-28 15:54:32,"ibpabisiak","freerunner",0,0
"1177",2016-02-28 16:00:15,"macieklesiczka","dsp",0,0
"1178",2016-03-01 08:12:51,"macieklesiczka","dsp",22,19
"1179",2016-03-01 08:16:14,"macieklesiczka","dsp",251,0
"1180",2016-03-01 19:10:26,"macieklesiczka","dsp",43,43
"1181",2016-03-02 06:50:18,"macieklesiczka","dsp",393,0
"1182",2016-03-02 08:06:42,"macieklesiczka","dsp",26,3
"1183",2016-03-03 06:44:46,"macieklesiczka","dsp",243,233
"1184",2016-03-03 07:34:46,"macieklesiczka","dsp",272,0
"1185",2016-03-04 08:01:40,"macieklesiczka","dsp",18,0
"1186",2016-03-05 19:19:50,"macieklesiczka","dsp",285,232
"1187",2016-03-05 20:58:09,"macieklesiczka","dsp",281,0
"1188",2016-03-05 20:58:29,"macieklesiczka","dsp",1,0
"1189",2016-03-06 08:20:58,"macieklesiczka","dsp",245,247
"1190",2016-03-06 19:30:10,"macieklesiczka","dsp",50,0
"1191",2016-03-07 06:21:15,"macieklesiczka","dsp",6,6
"1192",2016-03-07 06:21:49,"macieklesiczka","dsp",2,0
"1193",2016-03-07 06:22:04,"macieklesiczka","dsp",1,1
"1194",2016-03-07 06:33:41,"macieklesiczka","dsp",92,0
"1195",2016-03-07 20:40:19,"macieklesiczka","dsp",0,1
"1196",2016-03-08 19:38:01,"macieklesiczka","dsp",13,1
"1197",2016-03-10 06:54:30,"macieklesiczka","dsp",77,1
"1198",2016-03-10 06:54:45,"macieklesiczka","dsp",283,0
"1199",2016-03-10 06:55:28,"macieklesiczka","dsp",366,0
"1200",2016-03-10 08:00:12,"macieklesiczka","dsp",101,4
"1201",2016-03-13 21:27:50,"macieklesiczka","dsp",149,146
"1202",2016-03-14 06:10:16,"macieklesiczka","dsp",43,0
"1203",2016-03-14 07:08:38,"macieklesiczka","dsp",385,0
"1204",2016-03-14 07:11:34,"macieklesiczka","dsp",56,56
"1205",2016-03-14 08:53:41,"macieklesiczka","dsp",31,0
"1206",2016-03-18 18:33:56,"macieklesiczka","dsp",220,164
"1207",2016-02-28 17:34:27,"antdot","snailtrumpeter",0,0
"1208",2016-02-28 22:15:16,"antdot","snailtrumpeter",0,0
"1209",2016-02-28 22:18:18,"antdot","snailtrumpeter",0,0
"1210",2016-02-28 17:48:52,"msnowak","remotecontroller",0,0
"1211",2016-03-03 12:03:31,"msnowak","remotecontroller",785,0
"1212",2016-03-08 23:29:49,"msnowak","remotecontroller",377,0
"1213",2016-03-10 22:45:48,"msnowak","remotecontroller",1162,0
"1214",2016-02-28 17:53:47,"nitwoe","praedium",0,0
"1215",2016-02-28 17:57:46,"nitwoe","praedium",0,0
"1216",2016-03-05 20:28:45,"nitwoe","praedium",768,88
"1217",2016-03-09 21:06:04,"nitwoe","praedium",361,42
"1218",2016-03-09 21:13:14,"nitwoe","praedium",0,108
"1219",2016-03-09 21:16:19,"nitwoe","praedium",978,87
"1220",2016-03-13 14:24:02,"nitwoe","praedium",187,197
"1221",2016-03-13 14:27:24,"nitwoe","praedium",187,197
"1222",2016-03-15 19:41:05,"nitwoe","praedium",2,7
"1223",2016-03-15 19:49:38,"nitwoe","praedium",187,197
"1224",2016-03-15 19:51:33,"nitwoe","praedium",2,7
"1225",2016-03-15 20:52:37,"nitwoe","praedium",14,4
"1226",2016-03-15 20:56:04,"nitwoe","praedium",1,1
"1227",2016-02-28 19:30:35,"rutkowskij","doberman",0,0
"1228",2016-02-22 21:19:32,"qba8","easygalib",0,0
"1229",2016-02-22 21:25:01,"qba8","easygalib",0,0
"1230",2016-03-01 22:33:37,"nowas","totu",26,0
"1231",2016-03-01 22:36:55,"nowas","totu",0,0
"1232",2016-03-02 21:36:03,"nowas","totu",65,0
"1233",2016-03-02 22:07:22,"nowas","totu",1,1
"1234",2016-03-02 22:12:57,"nowas","totu",1,2
"1235",2016-03-03 22:19:29,"nowas","totu",93,31
"1236",2016-03-03 22:28:44,"nowas","totu",44,1
"1237",2016-03-04 22:32:51,"nowas","totu",56,112
"1238",2016-03-04 22:37:27,"nowas","totu",113,0
"1239",2016-02-23 21:08:43,"brogowski","rl-engine",0,0
"1240",2016-02-28 20:23:00,"jfalenczyk","adgatherer",0,0
"1241",2016-02-28 19:30:52,"drgruby","city-game",0,0
"1242",2016-03-05 12:35:42,"drgruby","city-game",565,0
"1243",2016-03-05 17:15:39,"drgruby","city-game",134,44
"1244",2016-03-09 21:05:02,"drgruby","city-game",358,24
"1245",2016-03-13 10:27:23,"drgruby","city-game",279,0
"1246",2016-02-28 20:24:08,"fogielpiotr","dart_vader",0,0
"1247",2016-03-10 22:26:42,"fogielpiotr","dart_vader",154327,1
"1248",2016-03-10 23:02:33,"fogielpiotr","dart_vader",275,0
"1249",2016-02-27 13:05:47,"dhermyt","wons",0,0
